id,location_id,attention,address_1,address_2,city,region,state_province,postal_code,country,address_type
addr-370180,loc-370180,NA,7370 NW 54th AVE,NA,Johnston,NA,IA,50131,US,physical
addr-370181,loc-370181,NA,6207 NW 62nd Ave,NA,Johnston,NA,IA,50131,US,physical
addr-370182,loc-370182,NA,116 N 8th,NA,Keokuk,NA,IA,52632,US,physical
addr-370183,loc-370183,NA,2285 Middle Rd,NA,Keokuk,NA,IA,52632,US,physical
addr-370184,loc-370184,NA,2002 Orleans Avenue,NA,Keokuk,NA,IA,52632,US,physical
addr-370185,loc-370185,NA,2940 Decatur St,NA,Keokuk,NA,IA,52632,US,physical
addr-370186,loc-370186,NA,1721 Fulton Street,NA,Keokuk,NA,IA,52632,US,physical
addr-370187,loc-370187,NA,505 N. Ellis Street,NA,Keota,NA,IA,52248,US,physical
addr-370188,loc-370188,NA,507 N Ellis St,NA,Keota,NA,IA,52248,US,physical
addr-370189,loc-370189,NA,322 Quest Avenue,NA,Kingsley,NA,IA,51028,US,physical
addr-370190,loc-370190,NA,322 Quest Avenue,NA,Kingsley,NA,IA,51028,US,physical
addr-370191,loc-370191,NA,321 4th St,NA,Pierson,NA,IA,51048,US,physical
addr-370192,loc-370192,NA,1811 W Madison,NA,Knoxville,NA,IA,50138,US,physical
addr-370193,loc-370193,NA,413 Willetts Dr,NA,Knoxville,NA,IA,50138,US,physical
addr-370194,loc-370194,NA,306 S Park Lane Dr,NA,Knoxville,NA,IA,50138,US,physical
addr-370195,loc-370195,NA,407 W Larson,NA,Knoxville,NA,IA,50138,US,physical
addr-370196,loc-370196,NA,102 S 4th Ave E,NA,Lake Mills,NA,IA,50450,US,physical
addr-370197,loc-370197,NA,102 S 4th Ave E,NA,Lake Mills,NA,IA,50450,US,physical
addr-370198,loc-370198,NA,102 S 4th Ave E,NA,Lake Mills,NA,IA,50450,US,physical
addr-370199,loc-370199,NA,105 Ave A West,NA,Lake Park,NA,IA,51347,US,physical
addr-370200,loc-370200,NA,905 South Market,NA,Lake Park,NA,IA,51347,US,physical
addr-370201,loc-370201,NA,202 N Walnut St,NA,Lamoni,NA,IA,50140,US,physical
addr-370202,loc-370202,NA,202 N Walnut St,NA,Lamoni,NA,IA,50140,US,physical
addr-370203,loc-370203,NA,202 N Walnut St,NA,Lamoni,NA,IA,50140,US,physical
addr-370204,loc-370204,NA,300 W Garfield,NA,Laurens,NA,IA,50554,US,physical
addr-370205,loc-370205,NA,113 West 1st Street,NA,Bronson,NA,IA,51007,US,physical
addr-370206,loc-370206,NA,100 Tara Way,NA,Lawton,NA,IA,51030,US,physical
addr-370207,loc-370207,NA,201 2nd Ave NW,NA,Le Mars,NA,IA,51031,US,physical
addr-370208,loc-370208,NA,977 3rd Ave SW,NA,Le Mars,NA,IA,51031,US,physical
addr-370209,loc-370209,NA,400 3rd Ave SE,NA,Le Mars,NA,IA,51031,US,physical
addr-370210,loc-370210,NA,1338 Central Ave SE,NA,Le Mars,NA,IA,51031,US,physical
addr-370211,loc-370211,NA,921 3rd Ave SW,NA,Le Mars,NA,IA,51031,US,physical
addr-370212,loc-370212,NA,940 Lincoln Street SW,NA,Le Mars,NA,IA,51031,US,physical
addr-370213,loc-370213,NA,600 S. Locust St.,NA,Lenox,NA,IA,50851,US,physical
addr-370214,loc-370214,NA,600 S Locust St,NA,Lenox,NA,IA,50851,US,physical
addr-370215,loc-370215,NA,4125 Harry Langdon Blvd.,NA,Council Bluffs,NA,IA,51503,US,physical
addr-370216,loc-370216,NA,3206 Renner Dr.,NA,Council Bluffs,NA,IA,51501,US,physical
addr-370217,loc-370217,NA,3504 Harry Langdon Blvd.,NA,Council Bluffs,NA,IA,51503,US,physical
addr-370218,loc-370218,NA,3820 Harry Langdon Blvd.,NA,Council Bluffs,NA,IA,51503,US,physical
addr-370219,loc-370219,NA,609 125th St.,NA,Mechanicsville,NA,IA,52306,US,physical
addr-370220,loc-370220,NA,400 Ball Street,NA,Clarence,NA,IA,52216,US,physical
addr-370221,loc-370221,NA,703 Park Avenue,NA,Lowden,NA,IA,52255,US,physical
addr-370222,loc-370222,NA,901 E Main St,NA,Robins,NA,IA,52328,US,physical
addr-370223,loc-370223,NA,4901 Alburnett Road,NA,Marion,NA,IA,52302,US,physical
addr-370224,loc-370224,NA,151 Boyson Rd NE,NA,Cedar Rapids,NA,IA,52402,US,physical
addr-370225,loc-370225,NA,2900 Indian Creek Rd,NA,Marion,NA,IA,52302,US,physical
addr-370226,loc-370226,NA,3111 N 10th St,NA,Marion,NA,IA,52302,US,physical
addr-370227,loc-370227,NA,3555 N 10th St,NA,Marion,NA,IA,52302,US,physical
addr-370228,loc-370228,NA,401 29th Avenue,NA,Marion,NA,IA,52302,US,physical
addr-370229,loc-370229,NA,2127 27th St,NA,Marion,NA,IA,52302,US,physical
addr-370230,loc-370230,NA,2301 50th St,NA,Marion,NA,IA,52302,US,physical
addr-370231,loc-370231,NA,400 Echo Hill Road,NA,Marion,NA,IA,52302,US,physical
addr-370232,loc-370232,NA,3920 35th Avenue,NA,Marion,NA,IA,52302,US,physical
addr-370233,loc-370233,NA,453 Echo Hill Road,NA,Marion,NA,IA,52302,US,physical
addr-370234,loc-370234,NA,235 W School St,NA,Lisbon,NA,IA,52253,US,physical
addr-370235,loc-370235,NA,235 W School St,NA,Lisbon,NA,IA,52253,US,physical
addr-370236,loc-370236,NA,1200 N 2nd Ave,NA,Logan,NA,IA,51546,US,physical
addr-370237,loc-370237,NA,1200 N 2nd Ave,NA,Logan,NA,IA,51546,US,physical
addr-370238,loc-370238,NA,303 S Devoe St,NA,Lone Tree,NA,IA,52755,US,physical
addr-370239,loc-370239,NA,303 S Devoe St,NA,Lone Tree,NA,IA,52755,US,physical
addr-370240,loc-370240,NA,14506 170th St,NA,Letts,NA,IA,52754,US,physical
addr-370241,loc-370241,NA,14354 170th St,NA,Letts,NA,IA,52754,US,physical
addr-370242,loc-370242,NA,12476 Hwy F62 E,NA,Sully,NA,IA,50251,US,physical
addr-370243,loc-370243,NA,12476 Hwy F62  E,NA,Sully,NA,IA,50251,US,physical
addr-370244,loc-370244,NA,12476 Hwy F62 E,NA,Sully,NA,IA,50251,US,physical
addr-370245,loc-370245,NA,700 S Page St,NA,Monona,NA,IA,52159,US,physical
addr-370246,loc-370246,NA,700 S Page St.,NA,Monona,NA,IA,52159,US,physical
addr-370247,loc-370247,NA,918 W. Main St.,NA,Mcgregor,NA,IA,52157,US,physical
addr-370248,loc-370248,NA,920 W Main St.,NA,Mcgregor,NA,IA,52157,US,physical
addr-370249,loc-370249,NA,213 W 1st St,NA,Madrid,NA,IA,50156,US,physical
addr-370250,loc-370250,NA,599 N Kennedy,NA,Madrid,NA,IA,50156,US,physical
addr-370251,loc-370251,NA,599 N Kennedy,NA,Madrid,NA,IA,50156,US,physical
addr-370252,loc-370252,NA,201 N Main St,NA,Madrid,NA,IA,50156,US,physical
addr-370253,loc-370253,NA,1505 E 15th Street,NA,Malvern,NA,IA,51551,US,physical
addr-370254,loc-370254,NA,1505 E 15th Street,NA,Malvern,NA,IA,51551,US,physical
addr-370255,loc-370255,NA,303 Pierce Street,NA,Barnum,NA,IA,50518,US,physical
addr-370256,loc-370256,NA,1601 15th St,NA,Manson,NA,IA,50563,US,physical
addr-370257,loc-370257,NA,110 W Division,NA,Anthon,NA,IA,51004,US,physical
addr-370258,loc-370258,NA,110 W Division,NA,Anthon,NA,IA,51004,US,physical
addr-370259,loc-370259,NA,501 South 7th Street,NA,Mapleton,NA,IA,51034,US,physical
addr-370260,loc-370260,NA,501 South 7th,NA,Mapleton,NA,IA,51034,US,physical
addr-370261,loc-370261,NA,400 W Quarry St,NA,Maquoketa,NA,IA,52060,US,physical
addr-370262,loc-370262,NA,1003 Pershing Road,NA,Maquoketa,NA,IA,52060,US,physical
addr-370263,loc-370263,NA,600 Washington,NA,Maquoketa,NA,IA,52060,US,physical
addr-370264,loc-370264,NA,200 East Locust Street,NA,Maquoketa,NA,IA,52060,US,physical
addr-370265,loc-370265,NA,112  Third Street,NA,Delhi,NA,IA,52223,US,physical
addr-370266,loc-370266,NA,112 Third Street,NA,Delhi,NA,IA,52223,US,physical
addr-370267,loc-370267,NA,213 Stow St,NA,Earlville,NA,IA,52041,US,physical
addr-370268,loc-370268,NA,131 Culver Road,NA,Hopkinton,NA,IA,52237,US,physical
addr-370269,loc-370269,NA,107 South St,NA,Delhi,NA,IA,52223,US,physical
addr-370270,loc-370270,NA,400 Highland Drive,NA,Marcus,NA,IA,51035,US,physical
addr-370271,loc-370271,NA,500 E Fenton St,NA,Marcus,NA,IA,51035,US,physical
addr-370272,loc-370272,NA,2301 3rd Ave,NA,Marion,NA,IA,52302,US,physical
addr-370273,loc-370273,NA,675 S 15th St,NA,Marion,NA,IA,52302,US,physical
addr-370274,loc-370274,NA,125 3rd Ave,NA,Marion,NA,IA,52302,US,physical
addr-370275,loc-370275,NA,1350 4th Avenue,NA,Marion,NA,IA,52302,US,physical
addr-370276,loc-370276,NA,2900 8th Ave,NA,Marion,NA,IA,52302,US,physical
addr-370277,loc-370277,NA,1315 W Main St,NA,Marshalltown,NA,IA,50158,US,physical
addr-370278,loc-370278,NA,1016 S 3rd Ave,NA,Marshalltown,NA,IA,50158,US,physical
addr-370279,loc-370279,NA,125 S 11th St,NA,Marshalltown,NA,IA,50158,US,physical
addr-370280,loc-370280,NA,2001 S 4th St,NA,Marshalltown,NA,IA,50158,US,physical
addr-370281,loc-370281,NA,2306 S 3rd Ave,NA,Marshalltown,NA,IA,50158,US,physical
addr-370282,loc-370282,NA,1602 S 2nd Ave,NA,Marshalltown,NA,IA,50158,US,physical
addr-370283,loc-370283,NA,406 Summit St,NA,Marshalltown,NA,IA,50158,US,physical
addr-370284,loc-370284,NA,8 N 7th Ave,NA,Marshalltown,NA,IA,50158,US,physical
addr-370285,loc-370285,NA,212 W Ingledue St,NA,Marshalltown,NA,IA,50158,US,physical
addr-370286,loc-370286,NA,1002 South 3rd Avenue,NA,Marshalltown,NA,IA,50158,US,physical
addr-370287,loc-370287,NA,390 Burlington,NA,Martensdale,NA,IA,50160,US,physical
addr-370288,loc-370288,NA,390 Burlington,NA,Martensdale,NA,IA,50160,US,physical
addr-370289,loc-370289,NA,19 N. Illinois Ave.,NA,Mason City,NA,IA,50401,US,physical
addr-370290,loc-370290,NA,1239 N. Rhode Island Ave,NA,Mason City,NA,IA,50401,US,physical
addr-370291,loc-370291,NA,1123 8th St. NW,NA,Mason City,NA,IA,50401,US,physical
addr-370292,loc-370292,NA,1421 4th St. SE,NA,Mason City,NA,IA,50401,US,physical
addr-370293,loc-370293,NA,29 S Illinois Ave,NA,Mason City,NA,IA,50401,US,physical
addr-370294,loc-370294,NA,1700 4th St. SE,NA,Mason City,NA,IA,50401,US,physical
addr-370295,loc-370295,NA,313 15th St. SE,NA,Mason City,NA,IA,50401,US,physical
addr-370296,loc-370296,NA,1625 S. Pennsylvania Ave,NA,Mason City,NA,IA,50401,US,physical
addr-370297,loc-370297,NA,19 N. Illinois,NA,Mason City,NA,IA,50401,US,physical
addr-370298,loc-370298,NA,1104 5th Ave,NA,Alton,NA,IA,51003,US,physical
addr-370299,loc-370299,NA,1701 14th Street,NA,Orange City,NA,IA,51041,US,physical
addr-370300,loc-370300,NA,615 8th St SE,NA,Orange City,NA,IA,51041,US,physical
addr-370301,loc-370301,NA,725 N. Northfield,NA,Mediapolis,NA,IA,52637,US,physical
addr-370302,loc-370302,NA,725 N. Northfield,NA,Mediapolis,NA,IA,52637,US,physical
addr-370303,loc-370303,NA,725 N. Northfield,NA,Mediapolis,NA,IA,52637,US,physical
addr-370304,loc-370304,NA,1003 E Park St,NA,Dallas,NA,IA,50062,US,physical
addr-370305,loc-370305,NA,214 S Main,NA,Melcher,NA,IA,50163,US,physical
addr-370306,loc-370306,NA,702 6th St,NA,Kalona,NA,IA,52247,US,physical
addr-370307,loc-370307,NA,1634 Highway 22 E,NA,Wellman,NA,IA,52356,US,physical
addr-370308,loc-370308,NA,713 F Ave,NA,Kalona,NA,IA,52247,US,physical
addr-370309,loc-370309,NA,800 6th Ave,NA,Wellman,NA,IA,52356,US,physical
addr-370310,loc-370310,NA,1636 Hwy 22,NA,Wellman,NA,IA,52356,US,physical
addr-370311,loc-370311,NA,106 W. Webster Street,NA,Wyoming,NA,IA,52362,US,physical
addr-370312,loc-370312,NA,510 3rd Ave North,NA,Oxford Junction,NA,IA,52323,US,physical
addr-370313,loc-370313,NA,602 North 9th Street,NA,Missouri Valley,NA,IA,51555,US,physical
addr-370314,loc-370314,NA,605 E Lincoln Highway,NA,Missouri Valley,NA,IA,51555,US,physical
addr-370315,loc-370315,NA,607 E Lincoln Highway,NA,Missouri Valley,NA,IA,51555,US,physical
addr-370316,loc-370316,NA,504 North 4th Street,NA,Montezuma,NA,IA,50171,US,physical
addr-370317,loc-370317,NA,504 N. 4th St.,NA,Montezuma,NA,IA,50171,US,physical
addr-370318,loc-370318,NA,504 North 4th Street,NA,Montezuma,NA,IA,50171,US,physical
addr-370319,loc-370319,NA,615 N Gill St,NA,Monticello,NA,IA,52310,US,physical
addr-370320,loc-370320,NA,850 East Oak Street,NA,Monticello,NA,IA,52310,US,physical
addr-370321,loc-370321,NA,321 W South St,NA,Monticello,NA,IA,52310,US,physical
addr-370322,loc-370322,NA,860 East Oak Street,NA,Monticello,NA,IA,52310,US,physical
addr-370323,loc-370323,NA,507 N Trussell Ave,NA,Moravia,NA,IA,52571,US,physical
addr-370324,loc-370324,NA,505 N Trussell Avenue,NA,Moravia,NA,IA,52571,US,physical
addr-370325,loc-370325,NA,403 S Front St,NA,Humeston,NA,IA,50123,US,physical
addr-370326,loc-370326,NA,403 S Front St,NA,Humeston,NA,IA,50123,US,physical
addr-370327,loc-370327,NA,311 Division Street,NA,Morning Sun,NA,IA,52640,US,physical
addr-370328,loc-370328,NA,305 E 8th,NA,Moulton,NA,IA,52572,US,physical
addr-370329,loc-370329,NA,305 E 8th,NA,Moulton,NA,IA,52572,US,physical
addr-370330,loc-370330,NA,607 E Jefferson,NA,Mount Ayr,NA,IA,50854,US,physical
addr-370331,loc-370331,NA,1001 E Columbus St,NA,Mount Ayr,NA,IA,50854,US,physical
addr-370332,loc-370332,NA,401 E. Monroe Street,NA,Mount Pleasant,NA,IA,52641,US,physical
addr-370333,loc-370333,NA,1001 N. Main Street,NA,Mount Pleasant,NA,IA,52641,US,physical
addr-370334,loc-370334,NA,501 S Corkhill,NA,Mount Pleasant,NA,IA,52641,US,physical
addr-370335,loc-370335,NA,2104 S. Grand Avenue,NA,Mount Pleasant,NA,IA,52641,US,physical
addr-370336,loc-370336,NA,414 N Adams,NA,Mount Pleasant,NA,IA,52641,US,physical
addr-370337,loc-370337,NA,412 E. Jackson St.,NA,Salem,NA,IA,52649,US,physical
addr-370338,loc-370338,NA,801 E Henry Street,NA,Mount Pleasant,NA,IA,52641,US,physical
addr-370340,loc-370340,NA,525 Palisades Road SW,NA,Mount Vernon,NA,IA,52314,US,physical
addr-370341,loc-370341,NA,615 5th Ave SW,NA,Mount Vernon,NA,IA,52314,US,physical
addr-370342,loc-370342,NA,731 Palisades Rd SW,NA,Mount Vernon,NA,IA,52314,US,physical
addr-370343,loc-370343,NA,216 Sherman,NA,Murray,NA,IA,50174,US,physical
addr-370344,loc-370344,NA,216 Sherman,NA,Murray,NA,IA,50174,US,physical
addr-370345,loc-370345,NA,149 Colorado St,NA,Muscatine,NA,IA,52761,US,physical
addr-370346,loc-370346,NA,210 Taylor St,NA,Muscatine,NA,IA,52761,US,physical
addr-370347,loc-370347,NA,705 Barry Ave,NA,Muscatine,NA,IA,52761,US,physical
addr-370348,loc-370348,NA,1000 Mulberry Ave,NA,Muscatine,NA,IA,52761,US,physical
addr-370349,loc-370349,NA,1820 1st Ave,NA,Muscatine,NA,IA,52761,US,physical
addr-370350,loc-370350,NA,621 Kindler Ave,NA,Muscatine,NA,IA,52761,US,physical
addr-370351,loc-370351,NA,3211 Mulberry Ave,NA,Muscatine,NA,IA,52761,US,physical
addr-370352,loc-370352,NA,2705 Cedar,NA,Muscatine,NA,IA,52761,US,physical
addr-370353,loc-370353,NA,600 Kindler Ave,NA,Muscatine,NA,IA,52761,US,physical
addr-370354,loc-370354,NA,621 Panama St,NA,Nashua,NA,IA,50658,US,physical
addr-370355,loc-370355,NA,612 Greeley St,NA,Nashua,NA,IA,50658,US,physical
addr-370356,loc-370356,NA,925 H Ave,NA,Nevada,NA,IA,50201,US,physical
addr-370357,loc-370357,NA,1001 15th St,NA,Nevada,NA,IA,50201,US,physical
addr-370358,loc-370358,NA,1035 15th St,NA,Nevada,NA,IA,50201,US,physical
addr-370359,loc-370359,NA,206 W Main,NA,New Hampton,NA,IA,50659,US,physical
addr-370360,loc-370360,NA,710 W Main,NA,New Hampton,NA,IA,50659,US,physical
addr-370361,loc-370361,NA,710 W Main,NA,New Hampton,NA,IA,50659,US,physical
addr-370362,loc-370362,NA,401 S Walnut St,NA,New London,NA,IA,52645,US,physical
addr-370363,loc-370363,NA,101 Jack Wilson Dr,NA,New London,NA,IA,52645,US,physical
addr-370364,loc-370364,NA,205 Clark St,NA,Newell,NA,IA,50568,US,physical
addr-370365,loc-370365,NA,205 Clark St,NA,Newell,NA,IA,50568,US,physical
addr-370366,loc-370366,NA,205 Clark St,NA,Newell,NA,IA,50568,US,physical
addr-370367,loc-370367,NA,800 E 4th St S,NA,Newton,NA,IA,50208,US,physical
addr-370368,loc-370368,NA,1302 1st Avenue West,NA,Newton,NA,IA,50208,US,physical
addr-370369,loc-370369,NA,112 Thomas Jefferson Dr,NA,Newton,NA,IA,50208,US,physical
addr-370370,loc-370370,NA,310 E 23rd St S,NA,Newton,NA,IA,50208,US,physical
addr-370371,loc-370371,NA,700 N 4th Ave East,NA,Newton,NA,IA,50208,US,physical
addr-370372,loc-370372,NA,801 S 8th Ave West,NA,Newton,NA,IA,50208,US,physical
addr-370373,loc-370373,NA,1900 N 5th Ave E,NA,Newton,NA,IA,50208,US,physical
addr-370374,loc-370374,NA,509 N Iowa Ave,NA,Nora Springs,NA,IA,50458,US,physical
addr-370375,loc-370375,NA,509 N Iowa Ave,NA,Nora Springs,NA,IA,50458,US,physical
addr-370376,loc-370376,NA,105 S East St,NA,Manly,NA,IA,50456,US,physical
addr-370377,loc-370377,NA,105 S East St,NA,Manly,NA,IA,50456,US,physical
addr-370378,loc-370378,NA,3033 Lynx Drive,NA,Troy Mills,NA,IA,52344,US,physical
addr-370379,loc-370379,NA,3033 Lynx Drive,NA,Troy Mills,NA,IA,52344,US,physical
addr-370380,loc-370380,NA,3033 Lynx Drive,NA,Troy Mills,NA,IA,52344,US,physical
addr-370381,loc-370381,NA,203 5th Street North,NA,Swea City,NA,IA,50590,US,physical
addr-370382,loc-370382,NA,203 5th St North,NA,Swea City,NA,IA,50590,US,physical
addr-370383,loc-370383,NA,2163 135th St,NA,New Sharon,NA,IA,50207,US,physical
addr-370384,loc-370384,NA,2163 135th Street,NA,New Sharon,NA,IA,50207,US,physical
addr-370385,loc-370385,NA,13930 NE 6th St,NA,Alleman,NA,IA,50007,US,physical
addr-370386,loc-370386,NA,1400 W Broadway,NA,Polk City,NA,IA,50226,US,physical
addr-370387,loc-370387,NA,311 NE 141st Ave,NA,Alleman,NA,IA,50007,US,physical
addr-370388,loc-370388,NA,315 NE 141st Ave.,NA,Alleman,NA,IA,50007,US,physical
addr-370389,loc-370389,NA,340 E Vista Lake Drive,NA,Polk City,NA,IA,50226,US,physical
addr-370390,loc-370390,NA,220 West Grove St.,NA,Long Grove,NA,IA,52756,US,physical
addr-370391,loc-370391,NA,121 S 5th St,NA,Eldridge,NA,IA,52748,US,physical
addr-370392,loc-370392,NA,308 N. Main St.,NA,Donahue,NA,IA,52746,US,physical
addr-370393,loc-370393,NA,212 S Parkview Dr,NA,Eldridge,NA,IA,52748,US,physical
addr-370394,loc-370394,NA,502 S 5th St,NA,Eldridge,NA,IA,52748,US,physical
addr-370395,loc-370395,NA,200 S 1st St,NA,Eldridge,NA,IA,52748,US,physical
addr-370396,loc-370396,NA,500 Lost Grove Rd,NA,Princeton,NA,IA,52768,US,physical
addr-370397,loc-370397,NA,605 Walnut,NA,Traer,NA,IA,50675,US,physical
addr-370398,loc-370398,NA,605 Walnut,NA,Traer,NA,IA,50675,US,physical
addr-370399,loc-370399,NA,1450 370th Ave,NA,Goose Lake,NA,IA,52750,US,physical
